Datetime,AAPL,GOOG,MSFT
2025-07-28 13:30:00+00:00,213.63999938964844,194.0800018310547,513.719970703125
2025-07-28 13:31:00+00:00,214.57000732421875,194.52000427246094,513.1500244140625
2025-07-28 13:32:00+00:00,214.10000610351562,194.22000122070312,513.1400146484375
2025-07-28 13:33:00+00:00,214.07000732421875,194.42999267578125,513.5
2025-07-28 13:34:00+00:00,214.10000610351562,194.30499267578125,514.3900146484375
2025-07-28 13:35:00+00:00,214.22000122070312,194.2100067138672,514.3458251953125
2025-07-28 13:36:00+00:00,214.30999755859375,194.41000366210938,514.2196044921875
2025-07-28 13:37:00+00:00,214.08999633789062,194.2550048828125,514.1099853515625
2025-07-28 13:38:00+00:00,214.07949829101562,193.92489624023438,514.1099853515625
2025-07-28 13:39:00+00:00,213.91000366210938,193.94000244140625,514.0349731445312
2025-07-28 13:40:00+00:00,213.9199981689453,194.1199951171875,513.7899780273438
2025-07-28 13:41:00+00:00,213.93499755859375,194.25,513.7100219726562
2025-07-28 13:42:00+00:00,213.77999877929688,193.99000549316406,514.2550048828125
2025-07-28 13:43:00+00:00,213.6999969482422,193.88999938964844,514.0499877929688
2025-07-28 13:44:00+00:00,213.7998046875,193.78759765625,513.989990234375
2025-07-28 13:45:00+00:00,214.10000610351562,194.0,514.19970703125
2025-07-28 13:46:00+00:00,213.97999572753906,194.16000366210938,514.0955200195312
2025-07-28 13:47:00+00:00,213.99000549316406,193.95010375976562,514.4000244140625
2025-07-28 13:48:00+00:00,213.91070556640625,193.60000610351562,514.1400146484375
2025-07-28 13:49:00+00:00,213.89999389648438,193.40499877929688,513.8150024414062
2025-07-28 13:50:00+00:00,213.89999389648438,193.39010620117188,513.5999755859375
2025-07-28 13:51:00+00:00,213.89999389648438,193.49000549316406,513.780029296875
2025-07-28 13:52:00+00:00,213.83070373535156,193.49000549316406,513.7650146484375
2025-07-28 13:53:00+00:00,213.9550018310547,193.58999633789062,513.6699829101562
2025-07-28 13:54:00+00:00,213.8699951171875,193.47000122070312,513.8699951171875
2025-07-28 13:55:00+00:00,213.8800048828125,193.52999877929688,513.8150024414062
2025-07-28 13:56:00+00:00,213.9600067138672,193.61000061035156,514.1400146484375
2025-07-28 13:57:00+00:00,213.89999389648438,193.63999938964844,514.211181640625
2025-07-28 13:58:00+00:00,213.97999572753906,193.6439971923828,514.35498046875
2025-07-28 13:59:00+00:00,213.89999389648438,193.6199951171875,514.6900024414062
2025-07-28 14:00:00+00:00,214.1699981689453,193.56500244140625,514.7899780273438
2025-07-28 14:01:00+00:00,214.1300048828125,193.4199981689453,514.9199829101562
2025-07-28 14:02:00+00:00,214.19000244140625,193.31939697265625,514.3800048828125
2025-07-28 14:03:00+00:00,214.05999755859375,193.07000732421875,514.4500122070312
2025-07-28 14:04:00+00:00,214.23500061035156,193.05499267578125,514.27001953125
2025-07-28 14:05:00+00:00,214.3798065185547,193.14999389648438,514.1099853515625
2025-07-28 14:06:00+00:00,214.39999389648438,193.19259643554688,514.14501953125
2025-07-28 14:07:00+00:00,214.43099975585938,193.0749969482422,513.8209228515625
2025-07-28 14:08:00+00:00,214.49000549316406,193.1820068359375,514.2739868164062
2025-07-28 14:09:00+00:00,214.49000549316406,192.92999267578125,514.1400146484375
2025-07-28 14:10:00+00:00,214.49000549316406,192.92999267578125,513.719970703125
2025-07-28 14:11:00+00:00,214.4199981689453,192.75990295410156,513.655029296875
2025-07-28 14:12:00+00:00,214.3300018310547,192.7801055908203,513.969970703125
2025-07-28 14:13:00+00:00,214.48300170898438,192.80999755859375,513.8599853515625
2025-07-28 14:14:00+00:00,214.6199951171875,192.83999633789062,513.9221801757812
2025-07-28 14:15:00+00:00,214.5279998779297,192.86000061035156,514.155029296875
2025-07-28 14:16:00+00:00,214.60499572753906,192.61000061035156,514.2050170898438
2025-07-28 14:17:00+00:00,214.7100067138672,192.2519989013672,513.9099731445312
2025-07-28 14:18:00+00:00,214.63999938964844,192.37890625,513.8300170898438
2025-07-28 14:19:00+00:00,214.58999633789062,192.36000061035156,513.8292236328125
2025-07-28 14:20:00+00:00,214.60499572753906,192.33999633789062,513.7429809570312
2025-07-28 14:21:00+00:00,214.46470642089844,192.25,513.4600219726562
2025-07-28 14:22:00+00:00,214.49020385742188,192.50999450683594,513.6801147460938
2025-07-28 14:23:00+00:00,214.41000366210938,192.4499969482422,513.9099731445312
2025-07-28 14:24:00+00:00,214.4600067138672,192.47000122070312,514.138671875
2025-07-28 14:25:00+00:00,214.44000244140625,192.5850067138672,514.1199951171875
2025-07-28 14:26:00+00:00,214.51499938964844,192.55999755859375,514.2100219726562
2025-07-28 14:27:00+00:00,214.50999450683594,192.47999572753906,514.139892578125
2025-07-28 14:28:00+00:00,214.57899475097656,192.5500030517578,514.1699829101562
2025-07-28 14:29:00+00:00,214.52000427246094,192.656005859375,514.0800170898438
2025-07-28 14:30:00+00:00,214.52000427246094,192.64999389648438,513.9299926757812
2025-07-28 14:31:00+00:00,214.70010375976562,192.8350067138672,514.0800170898438
2025-07-28 14:32:00+00:00,214.63999938964844,192.85499572753906,514.0
2025-07-28 14:33:00+00:00,214.47799682617188,192.69000244140625,514.0050048828125
2025-07-28 14:34:00+00:00,214.55999755859375,192.6300048828125,513.8400268554688
2025-07-28 14:35:00+00:00,214.64500427246094,192.58999633789062,513.77001953125
2025-07-28 14:36:00+00:00,214.6750030517578,192.4178924560547,513.6799926757812
2025-07-28 14:37:00+00:00,214.69219970703125,192.4550018310547,513.6950073242188
2025-07-28 14:38:00+00:00,214.7899932861328,192.44000244140625,513.6900024414062
2025-07-28 14:39:00+00:00,214.8249969482422,192.56680297851562,513.969970703125
2025-07-28 14:40:00+00:00,214.7100067138672,192.63999938964844,513.9000244140625
2025-07-28 14:41:00+00:00,214.7288055419922,192.7635040283203,514.0
2025-07-28 14:42:00+00:00,214.6999969482422,192.5800018310547,513.89501953125
2025-07-28 14:43:00+00:00,214.63999938964844,192.57339477539062,513.75
2025-07-28 14:44:00+00:00,214.4949951171875,192.39999389648438,513.52001953125
2025-07-28 14:45:00+00:00,214.49000549316406,192.4499969482422,513.3748168945312
2025-07-28 14:48:00+00:00,214.52000427246094,192.66000366210938,513.2100219726562
2025-07-28 14:49:00+00:00,214.47999572753906,192.82040405273438,513.22998046875
2025-07-28 14:50:00+00:00,214.51010131835938,193.0399932861328,513.069091796875
2025-07-28 14:51:00+00:00,214.5,193.01040649414062,513.0549926757812
2025-07-28 14:52:00+00:00,214.4467010498047,192.8262939453125,512.8093872070312
2025-07-28 14:53:00+00:00,214.4595947265625,192.6300048828125,512.4550170898438
2025-07-28 14:54:00+00:00,214.5,192.64999389648438,512.3099975585938
2025-07-28 14:55:00+00:00,214.44000244140625,192.5800018310547,512.5
2025-07-28 14:56:00+00:00,214.4550018310547,192.7100067138672,512.5198974609375
2025-07-28 14:57:00+00:00,214.42010498046875,192.63999938964844,512.5700073242188
2025-07-28 14:58:00+00:00,214.4853057861328,192.69000244140625,512.8200073242188
2025-07-28 14:59:00+00:00,214.4199981689453,192.6566925048828,512.7750244140625
2025-07-28 15:00:00+00:00,214.32000732421875,192.73899841308594,512.5349731445312
2025-07-28 15:01:00+00:00,214.36000061035156,192.67999267578125,512.5750122070312
2025-07-28 15:02:00+00:00,214.39999389648438,192.66000366210938,512.427978515625
2025-07-28 15:03:00+00:00,214.39500427246094,192.75999450683594,512.3610229492188
2025-07-28 15:04:00+00:00,214.43499755859375,192.67999267578125,512.3300170898438
2025-07-28 15:05:00+00:00,214.4600067138672,192.86000061035156,512.3400268554688
2025-07-28 15:06:00+00:00,214.44500732421875,192.7899932861328,512.4000244140625
2025-07-28 15:07:00+00:00,214.4499969482422,192.8699951171875,512.5
2025-07-28 15:08:00+00:00,214.44500732421875,192.77999877929688,512.4600219726562
2025-07-28 15:09:00+00:00,214.481201171875,192.87069702148438,512.47998046875
2025-07-28 15:10:00+00:00,214.4499969482422,192.64999389648438,512.5800170898438
2025-07-28 15:11:00+00:00,214.47000122070312,192.60989379882812,512.2999877929688
2025-07-28 15:12:00+00:00,214.4600067138672,192.50999450683594,512.1400146484375
2025-07-28 15:13:00+00:00,214.5050048828125,192.4300994873047,512.0360717773438
2025-07-28 15:14:00+00:00,214.50999450683594,192.50999450683594,512.0850219726562
2025-07-28 15:15:00+00:00,214.48500061035156,192.4700927734375,512.2000122070312
2025-07-28 15:16:00+00:00,214.375,192.4250030517578,512.2949829101562
2025-07-28 15:17:00+00:00,214.25999450683594,192.27499389648438,511.9800109863281
2025-07-28 15:18:00+00:00,214.1999969482422,192.22000122070312,511.9949951171875
2025-07-28 15:19:00+00:00,214.24000549316406,192.17999267578125,511.739990234375
2025-07-28 15:20:00+00:00,214.19090270996094,191.92050170898438,511.5846862792969
2025-07-28 15:21:00+00:00,214.2100067138672,192.05999755859375,512.02392578125
2025-07-28 15:22:00+00:00,214.3000030517578,192.08999633789062,512.1099853515625
2025-07-28 15:23:00+00:00,214.38499450683594,192.13999938964844,512.4749755859375
2025-07-28 15:24:00+00:00,214.39500427246094,192.09039306640625,512.4199829101562
2025-07-28 15:25:00+00:00,214.42999267578125,192.2100067138672,512.6699829101562
2025-07-28 15:26:00+00:00,214.4698028564453,192.3300018310547,512.6099853515625
2025-07-28 15:27:00+00:00,214.43980407714844,192.1929931640625,512.52001953125
2025-07-28 15:28:00+00:00,214.40499877929688,192.03500366210938,512.5250244140625
2025-07-28 15:29:00+00:00,214.43499755859375,192.1199951171875,512.6580200195312
2025-07-28 15:30:00+00:00,214.47000122070312,192.13999938964844,512.6799926757812
2025-07-28 15:31:00+00:00,214.57000732421875,192.2100067138672,512.7899780273438
2025-07-28 15:32:00+00:00,214.5,192.14999389648438,512.67822265625
2025-07-28 15:33:00+00:00,214.49000549316406,192.11770629882812,512.52001953125
2025-07-28 15:34:00+00:00,214.4499969482422,192.10000610351562,512.52001953125
2025-07-28 15:35:00+00:00,214.49330139160156,192.13999938964844,512.2349853515625
2025-07-28 15:36:00+00:00,214.518798828125,192.13999938964844,512.3400268554688
2025-07-28 15:37:00+00:00,214.4499969482422,192.2100067138672,512.3499755859375
2025-07-28 15:38:00+00:00,214.4499969482422,192.17999267578125,512.1950073242188
2025-07-28 15:39:00+00:00,214.42999267578125,192.24000549316406,512.1785278320312
2025-07-28 15:40:00+00:00,214.40499877929688,192.1699981689453,512.1500244140625
2025-07-28 15:41:00+00:00,214.43499755859375,192.17999267578125,512.1699829101562
2025-07-28 15:42:00+00:00,214.39500427246094,192.27000427246094,512.3150024414062
2025-07-28 15:43:00+00:00,214.38999938964844,192.2949981689453,512.0399780273438
2025-07-28 15:44:00+00:00,214.4199981689453,192.25999450683594,512.1199951171875
